id,id_category,category,text
28,0,Infraestructura y Recursos,"Artículo 1.- Adjudicar el suministro de material de laboratorio (vidriería y reactivos químicos básicos) para el segundo semestre del 2024 a ""Distribuidora Científica Nacional S.A."", oferta económica más conveniente."
29,0,Infraestructura y Recursos,"Artículo 1.- Aceptar la donación de un terreno colindante al campus, realizado por la H. Junta Provincial, para la futura expansión de instalaciones deportivas."
30,0,Infraestructura y Recursos,Artículo 1.- Autorizar la instalación de sistemas de domótica (control de iluminación y climatización) en el nuevo edificio de posgrados para optimizar el consumo energético.
31,0,Infraestructura y Recursos,Artículo 1.- Aprobar la adquisición de cinco (5) equipos de medición ambiental para el monitoreo de la calidad del aire en los laboratorios de investigación.
32,0,Infraestructura y Recursos,Artículo 1.- Designar la Sala de Usos Múltiples 3 como espacio de estudio silencioso las 24 horas durante el período de exámenes finales del semestre 2024-01. Artículo 2.- Facultar a la Coordinación de Seguridad para que implemente un operativo de vigilancia especial para dicho espacio durante el período establecido.
33,0,Infraestructura y Recursos,"Artículo 1.- Aprobar la baja y canje de setenta (70) unidades de aire acondicionado tipo split inverter, por cumplir su vida útil y presentar fugas recurrentes de gas refrigerante."
34,0,Infraestructura y Recursos,"Artículo 1.- Adjudicar el servicio de jardinería y paisajismo de las áreas verdes del campus central a la empresa ""Jardines Universitarios S.A."", por un plazo de dos años."
35,0,Infraestructura y Recursos,"Artículo 1.- Autorizar la construcción de una rampa de acceso para personas con movilidad reducida en la entrada principal de la Facultad de Jurisprudencia, en cumplimiento de la normativa de accesibilidad."
36,0,Infraestructura y Recursos,Artículo 1.- Aprobar la compra de doscientos (200) kits de herramientas de precisión para los talleres de la Facultad de Ingeniería Eléctrica y Electrónica.
37,0,Infraestructura y Recursos,"Artículo 1.- Asignar el uso del Gimnasio Polideportivo para los entrenamientos oficiales del equipo representativo de baloncesto, de lunes a viernes de 18:00 a 21:00 horas."
38,0,Infraestructura y Recursos,"Artículo 1.- Dar de baja del inventario y donar a la Escuela Superior Politécnica del Litoral treinta (30) equipos de computo reacondicionados, en el marco del programa de cooperación interinstitucional."
39,0,Infraestructura y Recursos,"Artículo 1.- Adjudicar el contrato para el control de plagas (fumigación) en todos los almacenes y bodegas de la institución a ""Fumigadora Total Ltda."", por ser la oferta técnica y económica más favorable."
40,0,Infraestructura y Recursos,"Artículo 1.- Aceptar la donación de una colección de dos mil (2000) libros especializados en literatura contemporánea, donada por la familia del fallecido Dr. Luciano Mendoza, exdecano de la Facultad de Artes."
41,0,Infraestructura y Recursos,"Artículo 1.- Autorizar la reparación estructural de las graderías del Estadio Olímpico Universitario, basado en el informe técnico que identifica fissuras en los soportes principales."
42,0,Infraestructura y Recursos,Artículo 1.- Aprobar la adquisición e instalación de un sistema de detección y extinción de incendios para la bodega de reactivos químicos de alto riesgo.
43,0,Infraestructura y Recursos,Artículo 1.- Oficializar la reserva del Aula 302 del Bloque de Posgrado para el desarrollo del Programa de Educación Ejecutiva los fines de semana del presente año lectivo. Artículo 2.- Instructar al Departamento de Infraestructura para que adecúe el aula con la señalética correspondiente.
44,0,Infraestructura y Recursos,"Artículo 1.- Aprobar la baja y chatarrización de los vehículos institucionales marca Chevrolet, placas PBO-0678 y PBU-1245, por siniestro total y antigüedad superior a 15 años."
45,0,Infraestructura y Recursos,"Artículo 1.- Adjudicar el suministro de uniformes para el personal de seguridad y aseo a la empresa ""Confecciones Industriales XYZ"", por un monto total de $18,450.00."
46,0,Infraestructura y Recursos,"Artículo 1.- Autorizar la modernización del sistema de iluminación del parking subterráneo, reemplazando las luminarias existentes por tecnología LED de bajo consumo."
47,0,Infraestructura y Recursos,Artículo 1.- Aprobar la compra de un drone con sensor multiespectral para apoyar los proyectos de investigación de la Facultad de Agronomía.
48,0,Infraestructura y Recursos,Artículo 1.- Asignar el Laboratorio de Idiomas para la aplicación de las pruebas de certificación internacional TOEFL iBT los días 15 de noviembre y 13 de diciembre de 2024. Artículo 2.- Disponer que la administración del laboratorio realice las copias de seguridad necesarias de los equipos antes y después de cada evento.
49,0,Infraestructura y Recursos,"Artículo 1.- Dar de baja y destruir, mediante el procedimiento establecido, documentación administrativa física del archivo muerto correspondiente al período 1990-1995, por haber prescrito su plazo legal de conservación."
50,0,Infraestructura y Recursos,"Artículo 1.- Adjudicar el contrato para la digitalización de planos arquitectónicos antiguos del archivo técnico a la empresa ""ScanDoc Digital Solutions"", por un plazo de ejecución de 120 días."
51,0,Infraestructura y Recursos,"Artículo 1.- Aprobar la adquisición de treinta (30) licencias del software de modelado arquitectónico ""Archicad 27"" para uso exclusivo de los laboratorios de la Facultad de Arquitectura y Urbanismo, con cargo a la partida presupuestaria de innovación tecnológica."
52,0,Infraestructura y Recursos,"Artículo 1.- Autorizar el inicio del proceso de mantenimiento preventivo y correctivo de los ascensores del Edificio Administrativo Central, con el objetivo de garantizar la seguridad y operatividad de los mismos para el personal y visitantes. Artículo 2.- Designar al Departamento de Mantenimiento y Servicios Generales como responsable de la supervisión y fiscalización de los trabajos contratados."
53,0,Infraestructura y Recursos,"Artículo 1.- Adjudicar el contrato para la construcción del nuevo cerramiento perimetral del campus universitario a la empresa ""Constructora Andina S.A."", por un monto de USD 85,450.00, al haber cumplido con todos los requisitos técnicos y económicos del proceso de licitación LICO-OBRA-001-2025. Artículo 2.- Autorizar al Rector la suscripción del contrato correspondiente en representación de la institución."
54,0,Infraestructura y Recursos,"Artículo 1.- Asignar de manera permanente el espacio físico de 150 metros cuadrados, ubicado en la planta baja del bloque H, para la implementación del Centro de Simulación Clínica de la carrera de Medicina. Artículo 2.- Disponer a la Dirección de Planificación la elaboración del proyecto de adecuación del espacio en un plazo de 60 días."
55,0,Infraestructura y Recursos,"Artículo 1.- Aprobar la baja del inventario institucional de cuarenta y cinco (45) computadoras de escritorio marca HP, modelo Compaq 6200, por obsolescencia y costos de reparación superiores a su valor residual, según informe técnico de la Dirección de TI. Artículo 2.- Instruir a la Unidad de Activos Fijos para que ejecute el procedimiento de chatarrización conforme al reglamento interno."
56,0,Infraestructura y Recursos,"Artículo 1.- Aceptar la donación de quinientos (500) volúmenes de literatura clásica y científica por parte de la Fundación ""Leer para Crecer"", destinados a enriquecer el acervo bibliográfico de la Biblioteca General. Artículo 2.- Encargar a la Coordinación de Bibliotecas la catalogación e incorporación de los libros al sistema de consulta pública."
57,0,Infraestructura y Recursos,"Artículo 1.- Autorizar la remodelación integral de los servicios higiénicos del segundo piso de la Facultad de Jurisprudencia, incluyendo el cambio de tuberías, sanitarios y acabados, con el fin de mejorar las condiciones de salubridad para la comunidad universitaria."
58,0,Infraestructura y Recursos,"Artículo 1.- Aprobar la compra e instalación de un sistema de videovigilancia con 20 cámaras de alta definición para las áreas exteriores del campus, con el propósito de fortalecer la seguridad institucional. Artículo 2.- Designar al Director Administrativo como responsable de supervisar la correcta implementación del sistema. Artículo 3.- El Departamento de Seguridad deberá presentar un informe de operatividad a los 30 días de la instalación."
59,0,Infraestructura y Recursos,"Artículo 1.- Adjudicar a la empresa ""MobiConfort Cía. Ltda."" el contrato para la provisión de doscientas (200) sillas universitarias ergonómicas para las aulas del nuevo bloque de postgrados, por un valor de USD 28,000.00."
60,0,Infraestructura y Recursos,"Artículo 1.- Autorizar el uso del Auditorio Principal ""Dr. Alonso Pérez"" a la carrera de Psicología para la realización de su ""Congreso Internacional de Neurociencias Aplicadas"" los días 14, 15 y 16 de noviembre del presente año. Artículo 2.- La coordinación del evento será responsable del buen uso de las instalaciones y de cubrir cualquier costo operativo adicional."
61,0,Infraestructura y Recursos,"Artículo 1.- Aprobar la baja de dos (2) vehículos institucionales: una camioneta Chevrolet Luv del año 2002 y un automóvil Hyundai Accent del año 2005, por haber cumplido su vida útil y presentar costos de mantenimiento elevados. Artículo 2.- Disponer a la Coordinación Administrativa que inicie el proceso de remate público de los vehículos conforme a la normativa de bienes del sector público."
62,0,Infraestructura y Recursos,"Artículo 1.- Autorizar la contratación del servicio de mantenimiento y recarga de quinientos (500) extintores contra incendios de la institución, con el fin de cumplir con el plan de prevención de riesgos y la normativa de seguridad vigente."
63,0,Infraestructura y Recursos,"Artículo 1.- Aprobar la adquisición de un espectrómetro de masas para el Laboratorio de Investigaciones Químicas, equipo indispensable para fortalecer los proyectos de investigación de la Facultad de Ciencias. Artículo 2.- Disponer que la Dirección Financiera certifique la disponibilidad de fondos en la partida de equipamiento científico para proceder con la compra."
64,0,Infraestructura y Recursos,"Artículo 1.- Asignar el laboratorio de cómputo LC-301 para uso exclusivo de las prácticas de la carrera de Ingeniería en Software durante el próximo semestre académico, en horario de 07:00 a 19:00."
65,0,Infraestructura y Recursos,"Artículo 1.- Adjudicar el contrato para el servicio de limpieza y mantenimiento de las áreas verdes del campus universitario a la empresa ""Jardines del Ecuador S.A."" por el periodo de un año. Artículo 2.- La supervisión del cumplimiento de las cláusulas contractuales estará a cargo de la Unidad de Servicios Generales."
66,0,Infraestructura y Recursos,"Artículo 1.- Aceptar la donación de diez (10) estaciones de soldadura digital por parte de la empresa ""Electrónica Industrial INGELEC"", que serán destinadas a los talleres de la carrera de Electrónica y Automatización. Artículo 2.- Instruir a la Unidad de Activos Fijos para que realice la valoración e ingreso de los equipos al patrimonio institucional."
67,0,Infraestructura y Recursos,Artículo 1.- Aprobar la implementación de un sistema de control de acceso biométrico en las entradas de los laboratorios de alta seguridad de la Facultad de Ciencias de la Vida. Artículo 2.- Encargar a la Dirección de Tecnologías de la Información la ejecución del proyecto en un plazo no mayor a 90 días.
68,0,Infraestructura y Recursos,"Artículo 1.- Autorizar la construcción de rampas de acceso y la adecuación de baterías sanitarias para personas con discapacidad en el Edificio de Bienestar Estudiantil, en cumplimiento con la Ley Orgánica de Discapacidades."
69,0,Infraestructura y Recursos,"Artículo 1.- Aprobar la baja del inventario de tres (3) impresoras multifunción marca Ricoh, por daños irreparables en sus unidades fusoras, de acuerdo con el informe técnico del personal de soporte."
70,0,Infraestructura y Recursos,Artículo 1.- Asignar el taller de manufactura T-02 a la carrera de Ingeniería Mecánica para la instalación y operación del nuevo torno CNC adquirido recientemente. Artículo 2.- El Decano de la Facultad de Ingeniería será el responsable de velar por el correcto uso y mantenimiento del espacio y equipamiento.
71,0,Infraestructura y Recursos,"Artículo 1.- Aprobar la compra de dos mil (2,000) nuevos títulos bibliográficos para las carreras de Economía, Administración y Contabilidad, basados en las solicitudes presentadas por los directores de carrera. Artículo 2.- Delegar a la Dirección de Bibliotecas la gestión del proceso de adquisición con las editoriales correspondientes."
72,0,Infraestructura y Recursos,"Artículo 1.- Adjudicar la licitación para la repavimentación de los parqueaderos del sector norte del campus a la compañía ""Asfaltar EP"", por ser la oferta que mejor se ajusta a las necesidades técnicas y presupuesto institucional. Artículo 2.- El plazo de ejecución de la obra será de 45 días a partir de la firma del contrato."
73,0,Infraestructura y Recursos,"Artículo 1.- Autorizar el pintado y resanado de las fachadas de los bloques A, B y C del campus, como parte del plan de mantenimiento y mejora de la imagen institucional. Artículo 2.- La Coordinación de Mantenimiento deberá presentar tres proformas de proveedores para la ejecución de los trabajos."
74,0,Infraestructura y Recursos,"Artículo 1.- Aceptar la donación de un (1) servidor de alto rendimiento, marca Dell PowerEdge, por parte de la empresa de software ""DataCorp"", para potenciar la infraestructura del centro de datos institucional. Artículo 2.- La Dirección de TI será responsable de su configuración, instalación e integración a la red universitaria."
75,0,Infraestructura y Recursos,Artículo 1.- Asignar la sala de reuniones SR-401 del edificio de rectorado para uso de la Comisión de Evaluación Interna durante el proceso de acreditación de carreras.
76,0,Infraestructura y Recursos,"Artículo 1.- Aprobar la adquisición e instalación de quince (15) equipos de aire acondicionado tipo split de 18.000 BTU para las aulas del edificio principal de la Universidad Técnica de Ambato, con cargo a la partida presupuestaria 751101."
77,0,Infraestructura y Recursos,"Artículo 1.- Autorizar el inicio de las obras de remodelación del laboratorio de química analítica del Instituto Superior Tecnológico Bolívar, incluyendo la renovación del sistema de ventilación y la instalación de campanas extractoras de gases."
78,0,Infraestructura y Recursos,"Artículo 1.- Aprobar la donación de treinta (30) computadoras portátiles marca Dell, modelo Inspiron 15, ofrecidas por la Fundación Tecnológica Ecuador para el fortalecimiento del laboratorio de informática de la Escuela Superior Politécnica del Litoral."
79,0,Infraestructura y Recursos,Artículo 1.- Autorizar la baja del inventario institucional de veinticinco (25) microscopios ópticos modelo BX-40 que se encuentran en estado de obsolescencia técnica en el laboratorio de biología de la Universidad Central del Ecuador.
80,0,Infraestructura y Recursos,"Artículo 1.- Adjudicar el contrato para el mantenimiento preventivo y correctivo de todos los ascensores institucionales a la empresa ""Elevadores Técnicos del Ecuador S.A."", por un período de doce (12) meses y un valor total de USD 18.500."
81,0,Infraestructura y Recursos,"Artículo 1.- Aprobar la construcción de una nueva cafetería estudiantil en el área verde ubicada entre los bloques C y D de la Universidad Técnica de Machala, con una inversión estimada de USD 85.000 provenientes del fondo de autogestión institucional."
82,0,Infraestructura y Recursos,"Artículo 1.- Autorizar la asignación del auditorio ""Simón Bolívar"" a la carrera de Medicina para la realización del Congreso Internacional de Estudiantes de Ciencias de la Salud, los días 22, 23 y 24 de noviembre del presente año."
83,0,Infraestructura y Recursos,"Artículo 1.- Aprobar la adquisición de un sistema de paneles solares fotovoltaicos con capacidad de 50 kW para la implementación de energía renovable en el campus central de la Universidad Técnica del Norte, como parte del proyecto de sostenibilidad ambiental."
84,0,Infraestructura y Recursos,"Artículo 1.- Autorizar la reparación mayor del sistema de alcantarillado del bloque de laboratorios de la Escuela Politécnica Nacional, incluyendo el reemplazo de tuberías principales y la instalación de nuevos sistemas de bombeo."
85,0,Infraestructura y Recursos,Artículo 1.- Aprobar la compra de cincuenta (50) sillas ergonómicas para oficina y treinta (30) escritorios modulares para equipar las nuevas oficinas administrativas del Instituto Superior Tecnológico Central.
86,0,Infraestructura y Recursos,"Artículo 1.- Autorizar la donación de equipamiento de laboratorio valorado en USD 25.000 ofrecida por la empresa farmacéutica ""BioMed Ecuador"", consistente en balanzas analíticas, centrífugas y microscopios para el laboratorio de farmacología de la Universidad San Gregorio de Portoviejo."
87,0,Infraestructura y Recursos,Artículo 1.- Aprobar la readecuación del espacio físico del antiguo laboratorio de fotografía para convertirlo en un aula de simulación clínica para la carrera de Enfermería de la Universidad Católica de Cuenca.
88,0,Infraestructura y Recursos,Artículo 1.- Autorizar la baja de veinte (20) impresoras matriciales marca Epson que han cumplido su vida útil y se encuentran sin soporte técnico en diferentes departamentos de la Universidad Técnica de Cotopaxi.
89,0,Infraestructura y Recursos,"Artículo 1.- Adjudicar el contrato de suministro e instalación de un sistema de videovigilancia con treinta (30) cámaras IP de alta resolución para reforzar la seguridad del campus de la Escuela Superior Politécnica de Chimborazo, por un valor de USD 22.400."
90,0,Infraestructura y Recursos,"Artículo 1.- Aprobar la construcción de dos (2) aulas especializadas para prácticas de soldadura en el área de talleres de la Universidad Técnica de Ambato, con una inversión total de USD 65.000 del presupuesto de mejoramiento académico."
91,0,Infraestructura y Recursos,"Artículo 1.- Autorizar la compra de ciento veinte (120) tablets marca Samsung, modelo Galaxy Tab A8, para implementar el programa de digitalización educativa en las carreras de Educación de la Universidad Nacional de Chimborazo."
92,0,Infraestructura y Recursos,"Artículo 1.- Aprobar la renovación completa del sistema eléctrico del edificio administrativo de la Universidad Técnica Estatal de Quevedo, incluyendo tableros de distribución, cableado y sistema de iluminación LED de bajo consumo."
93,0,Infraestructura y Recursos,"Artículo 1.- Autorizar la asignación del laboratorio de microbiología L-305 para uso exclusivo de los proyectos de investigación de la carrera de Biotecnología de la Escuela Politécnica Nacional, durante el período académico 2024-2025."
94,0,Infraestructura y Recursos,"Artículo 1.- Aprobar la adquisición de un equipo espectrofotómetro UV-VIS marca Hach, modelo DR6000, valorado en USD 12.500, para fortalecer las capacidades analíticas del laboratorio de química ambiental del Instituto Superior Tecnológico Simón Bolívar."
95,0,Infraestructura y Recursos,"Artículo 1.- Autorizar la donación de mobiliario de oficina consistente en quince (15) escritorios ejecutivos y treinta (30) sillas giratorias, ofrecida por el Banco del Pacífico para equipar las nuevas instalaciones de la Dirección de Vinculación de la Universidad de Guayaquil."
96,0,Infraestructura y Recursos,"Artículo 1.- Aprobar el proyecto de ampliación de la biblioteca central mediante la construcción de un tercer piso, con una superficie de 400 metros cuadrados y una inversión estimada de USD 120.000 en la Universidad Técnica Luis Vargas Torres de Esmeraldas."
97,0,Infraestructura y Recursos,Artículo 1.- Autorizar la baja de quince (15) equipos de aire acondicionado tipo ventana que han superado su vida útil técnica y representan un alto consumo energético en diferentes bloques de la Universidad Técnica de Manabí.
98,0,Infraestructura y Recursos,"Artículo 1.- Adjudicar el contrato para el mantenimiento y calibración de todos los equipos de laboratorio de la carrera de Ingeniería Química a la empresa ""Instrumentos Científicos del Ecuador Ltda."", por un período de ocho (8) meses y un valor de USD 15.800."
99,0,Infraestructura y Recursos,"Artículo 1.- Aprobar la construcción de una cancha de fútbol sintética en el área deportiva de la Universidad Católica Santiago de Guayaquil, con graderías para 200 espectadores y una inversión total de USD 95.000."
100,0,Infraestructura y Recursos,"Artículo 1.- Autorizar la compra de cinco (5) máquinas CNC (Control Numérico Computarizado) para el taller de manufactura de la carrera de Ingeniería Mecánica de la Escuela Superior Politécnica del Litoral, con un valor total de USD 180.000."
101,1,Nombramientos de Personal,"Artículo 1.- Nombrar a la Licenciada Elena Rodríguez Pérez como Asistente Administrativa de la Facultad de Ciencias Sociales, con un contrato de servicios ocasionales por un período de doce meses a partir de la presente fecha. Artículo 2.- La Dirección de Talento Humano procederá con la elaboración del contrato respectivo y la afiliación al sistema de seguridad social. Artículo 3.- La remuneración mensual y las funciones específicas del cargo se estipulan en el perfil de puesto y en el contrato correspondiente."
102,1,Nombramientos de Personal,"Artículo 1.- Designar al Magíster Carlos Alberto Benítez como profesor titular a tiempo completo para la Carrera de Ingeniería en Sistemas, para impartir las cátedras de Programación Avanzada y Bases de Datos. Artículo 2.- Notifíquese la presente resolución al interesado, a la Dirección Académica y a la Jefatura de la Carrera de Ingeniería en Sistemas para los fines pertinentes."
103,1,Nombramientos de Personal,"Artículo 1.- Aceptar la renuncia voluntaria presentada por el Doctor Aníbal Cordero a su cargo de Director del Departamento de Investigación, efectiva a partir del 30 de septiembre del presente año. Artículo 2.- Agradecer al Doctor Cordero por los valiosos servicios prestados a la institución durante el ejercicio de sus funciones. Artículo 3.- Encargar a la Dirección de Talento Humano la realización del proceso de finiquito laboral conforme a la normativa vigente."
104,1,Nombramientos de Personal,"Artículo 1.- Conceder licencia sin remuneración por motivos de estudios al Ingeniero Jorge Salgado, Coordinador de Laboratorios de la Facultad de Ingenierías, por un período de seis meses, a partir del 1 de octubre. Artículo 2.- El Ingeniero Salgado deberá presentar la documentación que certifique su inscripción en el programa de posgrado para formalizar la licencia."
105,1,Nombramientos de Personal,"Artículo 1.- Encargar la Jefatura del Departamento de Bienestar Estudiantil a la Psicóloga Mónica Viteri, mientras dure la licencia de maternidad de la titular, por un período estimado de tres meses. Artículo 2.- La Psicóloga Viteri asumirá todas las funciones y responsabilidades inherentes al cargo a partir de la fecha de expedición de esta resolución."
106,1,Nombramientos de Personal,"Artículo 1.- Nombrar a la Doctora Lucía Montenegro como Coordinadora del Área de Vinculación con la Sociedad, con dedicación a tiempo parcial, por un período de dos años académicos. Artículo 2.- Las funciones de la coordinación incluyen la supervisión de proyectos comunitarios y la articulación con organizaciones externas."
107,1,Nombramientos de Personal,"Artículo 1.- Promover al Magíster Ricardo Paredes a la categoría de Profesor Principal 1, tras haber cumplido con los requisitos de escalafón docente establecidos en el reglamento interno. Artículo 2.- La Dirección Financiera realizará el ajuste salarial correspondiente a la nueva categoría a partir del próximo mes. Artículo 3.- Inscríbase este ascenso en el expediente personal del docente."
108,1,Nombramientos de Personal,"Artículo 1.- Designar al Economista Fernando Dávila como tutor del paralelo ""A"" del primer semestre de la Carrera de Administración de Empresas para el presente período académico. Artículo 2.- El tutor será responsable del seguimiento académico y personal de los estudiantes asignados a su cargo."
109,1,Nombramientos de Personal,"Artículo 1.- Dar por terminado el contrato de servicios ocasionales del señor Miguel Ángel Soria, quien ocupaba el cargo de Asistente de Biblioteca, por finalización del plazo contractual. Artículo 2.- La Dirección de Talento Humano notificará al interesado y procederá con la liquidación de haberes correspondiente."
110,1,Nombramientos de Personal,"Artículo 1.- Contratar a la Arquitecta Sofía Andrade como docente a tiempo parcial para la asignatura de Diseño Arquitectónico IV, durante el segundo semestre del año en curso. Artículo 2.- La carga horaria será de diez horas semanales, distribuidas según el horario establecido por la Jefatura de Carrera."
111,1,Nombramientos de Personal,"Artículo 1.- Autorizar el traslado administrativo de la señora Verónica Castillo desde la Secretaría de la Facultad de Artes a la Secretaría de Posgrados, manteniendo su misma categoría y remuneración. Artículo 2.- El traslado será efectivo a partir del primer día del próximo mes, para garantizar una transición ordenada de sus funciones."
112,1,Nombramientos de Personal,"Artículo 1.- Nombrar como miembros del jurado para la defensa de tesis del estudiante Mario Quintana a los siguientes docentes: Dr. Esteban Guerra (Presidente), Mgs. Lorena Pazmiño (Vocal Principal) y Mgs. Pablo Cifuentes (Vocal Suplente). Artículo 2.- La Secretaría de la Facultad de Jurisprudencia notificará a los miembros del jurado y al estudiante la fecha y hora de la defensa."
113,1,Nombramientos de Personal,"Artículo 1.- Conceder permiso con remuneración al Doctor Javier Molina, investigador del Centro de Biotecnología, para asistir al Congreso Internacional de Genética en la ciudad de Madrid, del 15 al 20 de octubre. Artículo 2.- El Dr. Molina se compromete a presentar un informe de las actividades realizadas y a replicar los conocimientos adquiridos."
114,1,Nombramientos de Personal,"Artículo 1.- Encargar la Dirección Financiera al Contador Público Autorizado Luis Felipe Acosta, por ausencia temporal del titular debido a una comisión de servicios en el exterior. Artículo 2.- El encargo tendrá una duración de treinta días calendario a partir de la fecha de emisión de la presente resolución."
